path,dataset,session,hand,subject_id,palm_id,class_id,sample_id
data/segmented/IITD/Left/006_3.bmp,IITD,session1,Left,006,IITD_Left_006,5,IITD_session1_Left_006_3
data/segmented/IITD/Left/006_4.bmp,IITD,session1,Left,006,IITD_Left_006,5,IITD_session1_Left_006_4
data/segmented/IITD/Left/006_5.bmp,IITD,session1,Left,006,IITD_Left_006,5,IITD_session1_Left_006_5
data/segmented/IITD/Left/006_6.bmp,IITD,session1,Left,006,IITD_Left_006,5,IITD_session1_Left_006_6
data/segmented/IITD/Left/007_1.bmp,IITD,session1,Left,007,IITD_Left_007,6,IITD_session1_Left_007_1
data/segmented/IITD/Left/007_2.bmp,IITD,session1,Left,007,IITD_Left_007,6,IITD_session1_Left_007_2
data/segmented/IITD/Left/007_3.bmp,IITD,session1,Left,007,IITD_Left_007,6,IITD_session1_Left_007_3
data/segmented/IITD/Left/007_4.bmp,IITD,session1,Left,007,IITD_Left_007,6,IITD_session1_Left_007_4
data/segmented/IITD/Left/007_5.bmp,IITD,session1,Left,007,IITD_Left_007,6,IITD_session1_Left_007_5
data/segmented/IITD/Left/007_6.bmp,IITD,session1,Left,007,IITD_Left_007,6,IITD_session1_Left_007_6
data/segmented/IITD/Left/008_1.bmp,IITD,session1,Left,008,IITD_Left_008,7,IITD_session1_Left_008_1
data/segmented/IITD/Left/008_2.bmp,IITD,session1,Left,008,IITD_Left_008,7,IITD_session1_Left_008_2
data/segmented/IITD/Left/008_3.bmp,IITD,session1,Left,008,IITD_Left_008,7,IITD_session1_Left_008_3
data/segmented/IITD/Left/008_4.bmp,IITD,session1,Left,008,IITD_Left_008,7,IITD_session1_Left_008_4
data/segmented/IITD/Left/008_5.bmp,IITD,session1,Left,008,IITD_Left_008,7,IITD_session1_Left_008_5
data/segmented/IITD/Left/008_6.bmp,IITD,session1,Left,008,IITD_Left_008,7,IITD_session1_Left_008_6
data/segmented/IITD/Left/008_7.bmp,IITD,session1,Left,008,IITD_Left_008,7,IITD_session1_Left_008_7
data/segmented/IITD/Left/009_1.bmp,IITD,session1,Left,009,IITD_Left_009,8,IITD_session1_Left_009_1
data/segmented/IITD/Left/009_2.bmp,IITD,session1,Left,009,IITD_Left_009,8,IITD_session1_Left_009_2
data/segmented/IITD/Left/009_3.bmp,IITD,session1,Left,009,IITD_Left_009,8,IITD_session1_Left_009_3
data/segmented/IITD/Left/009_4.bmp,IITD,session1,Left,009,IITD_Left_009,8,IITD_session1_Left_009_4
data/segmented/IITD/Left/009_5.bmp,IITD,session1,Left,009,IITD_Left_009,8,IITD_session1_Left_009_5
data/segmented/IITD/Left/009_6.bmp,IITD,session1,Left,009,IITD_Left_009,8,IITD_session1_Left_009_6
data/segmented/IITD/Left/010_1.bmp,IITD,session1,Left,010,IITD_Left_010,9,IITD_session1_Left_010_1
data/segmented/IITD/Left/010_2.bmp,IITD,session1,Left,010,IITD_Left_010,9,IITD_session1_Left_010_2
data/segmented/IITD/Left/010_3.bmp,IITD,session1,Left,010,IITD_Left_010,9,IITD_session1_Left_010_3
data/segmented/IITD/Left/010_4.bmp,IITD,session1,Left,010,IITD_Left_010,9,IITD_session1_Left_010_4
data/segmented/IITD/Left/010_5.bmp,IITD,session1,Left,010,IITD_Left_010,9,IITD_session1_Left_010_5
data/segmented/IITD/Left/010_6.bmp,IITD,session1,Left,010,IITD_Left_010,9,IITD_session1_Left_010_6
data/segmented/IITD/Left/011_1.bmp,IITD,session1,Left,011,IITD_Left_011,10,IITD_session1_Left_011_1
data/segmented/IITD/Left/011_2.bmp,IITD,session1,Left,011,IITD_Left_011,10,IITD_session1_Left_011_2
data/segmented/IITD/Left/011_3.bmp,IITD,session1,Left,011,IITD_Left_011,10,IITD_session1_Left_011_3
data/segmented/IITD/Left/011_4.bmp,IITD,session1,Left,011,IITD_Left_011,10,IITD_session1_Left_011_4
data/segmented/IITD/Left/011_5.bmp,IITD,session1,Left,011,IITD_Left_011,10,IITD_session1_Left_011_5
data/segmented/IITD/Left/012_1.bmp,IITD,session1,Left,012,IITD_Left_012,11,IITD_session1_Left_012_1
data/segmented/IITD/Left/012_2.bmp,IITD,session1,Left,012,IITD_Left_012,11,IITD_session1_Left_012_2
data/segmented/IITD/Left/012_3.bmp,IITD,session1,Left,012,IITD_Left_012,11,IITD_session1_Left_012_3
data/segmented/IITD/Left/012_4.bmp,IITD,session1,Left,012,IITD_Left_012,11,IITD_session1_Left_012_4
data/segmented/IITD/Left/012_5.bmp,IITD,session1,Left,012,IITD_Left_012,11,IITD_session1_Left_012_5
data/segmented/IITD/Left/012_6.bmp,IITD,session1,Left,012,IITD_Left_012,11,IITD_session1_Left_012_6
data/segmented/IITD/Left/013_1.bmp,IITD,session1,Left,013,IITD_Left_013,12,IITD_session1_Left_013_1
data/segmented/IITD/Left/013_2.bmp,IITD,session1,Left,013,IITD_Left_013,12,IITD_session1_Left_013_2
data/segmented/IITD/Left/013_3.bmp,IITD,session1,Left,013,IITD_Left_013,12,IITD_session1_Left_013_3
data/segmented/IITD/Left/013_4.bmp,IITD,session1,Left,013,IITD_Left_013,12,IITD_session1_Left_013_4
data/segmented/IITD/Left/013_5.bmp,IITD,session1,Left,013,IITD_Left_013,12,IITD_session1_Left_013_5
data/segmented/IITD/Left/014_1.bmp,IITD,session1,Left,014,IITD_Left_014,13,IITD_session1_Left_014_1
data/segmented/IITD/Left/014_2.bmp,IITD,session1,Left,014,IITD_Left_014,13,IITD_session1_Left_014_2
data/segmented/IITD/Left/014_3.bmp,IITD,session1,Left,014,IITD_Left_014,13,IITD_session1_Left_014_3
data/segmented/IITD/Left/014_4.bmp,IITD,session1,Left,014,IITD_Left_014,13,IITD_session1_Left_014_4
data/segmented/IITD/Left/014_5.bmp,IITD,session1,Left,014,IITD_Left_014,13,IITD_session1_Left_014_5
data/segmented/IITD/Left/014_6.bmp,IITD,session1,Left,014,IITD_Left_014,13,IITD_session1_Left_014_6
data/segmented/IITD/Left/015_1.bmp,IITD,session1,Left,015,IITD_Left_015,14,IITD_session1_Left_015_1
data/segmented/IITD/Left/015_2.bmp,IITD,session1,Left,015,IITD_Left_015,14,IITD_session1_Left_015_2
data/segmented/IITD/Left/015_3.bmp,IITD,session1,Left,015,IITD_Left_015,14,IITD_session1_Left_015_3
data/segmented/IITD/Left/015_4.bmp,IITD,session1,Left,015,IITD_Left_015,14,IITD_session1_Left_015_4
data/segmented/IITD/Left/015_5.bmp,IITD,session1,Left,015,IITD_Left_015,14,IITD_session1_Left_015_5
data/segmented/IITD/Left/015_6.bmp,IITD,session1,Left,015,IITD_Left_015,14,IITD_session1_Left_015_6
data/segmented/IITD/Left/016_1.bmp,IITD,session1,Left,016,IITD_Left_016,15,IITD_session1_Left_016_1
data/segmented/IITD/Left/016_2.bmp,IITD,session1,Left,016,IITD_Left_016,15,IITD_session1_Left_016_2
data/segmented/IITD/Left/016_3.bmp,IITD,session1,Left,016,IITD_Left_016,15,IITD_session1_Left_016_3
data/segmented/IITD/Left/016_4.bmp,IITD,session1,Left,016,IITD_Left_016,15,IITD_session1_Left_016_4
data/segmented/IITD/Left/016_5.bmp,IITD,session1,Left,016,IITD_Left_016,15,IITD_session1_Left_016_5
data/segmented/IITD/Left/017_1.bmp,IITD,session1,Left,017,IITD_Left_017,16,IITD_session1_Left_017_1
data/segmented/IITD/Left/017_2.bmp,IITD,session1,Left,017,IITD_Left_017,16,IITD_session1_Left_017_2
data/segmented/IITD/Left/017_3.bmp,IITD,session1,Left,017,IITD_Left_017,16,IITD_session1_Left_017_3
data/segmented/IITD/Left/017_4.bmp,IITD,session1,Left,017,IITD_Left_017,16,IITD_session1_Left_017_4
data/segmented/IITD/Left/017_5.bmp,IITD,session1,Left,017,IITD_Left_017,16,IITD_session1_Left_017_5
data/segmented/IITD/Left/017_6.bmp,IITD,session1,Left,017,IITD_Left_017,16,IITD_session1_Left_017_6
data/segmented/IITD/Left/018_1.bmp,IITD,session1,Left,018,IITD_Left_018,17,IITD_session1_Left_018_1
data/segmented/IITD/Left/018_2.bmp,IITD,session1,Left,018,IITD_Left_018,17,IITD_session1_Left_018_2
data/segmented/IITD/Left/018_3.bmp,IITD,session1,Left,018,IITD_Left_018,17,IITD_session1_Left_018_3
data/segmented/IITD/Left/018_4.bmp,IITD,session1,Left,018,IITD_Left_018,17,IITD_session1_Left_018_4
data/segmented/IITD/Left/018_5.bmp,IITD,session1,Left,018,IITD_Left_018,17,IITD_session1_Left_018_5
data/segmented/IITD/Left/018_6.bmp,IITD,session1,Left,018,IITD_Left_018,17,IITD_session1_Left_018_6
data/segmented/IITD/Left/019_1.bmp,IITD,session1,Left,019,IITD_Left_019,18,IITD_session1_Left_019_1
data/segmented/IITD/Left/019_2.bmp,IITD,session1,Left,019,IITD_Left_019,18,IITD_session1_Left_019_2
data/segmented/IITD/Left/019_3.bmp,IITD,session1,Left,019,IITD_Left_019,18,IITD_session1_Left_019_3
data/segmented/IITD/Left/019_4.bmp,IITD,session1,Left,019,IITD_Left_019,18,IITD_session1_Left_019_4
data/segmented/IITD/Left/019_5.bmp,IITD,session1,Left,019,IITD_Left_019,18,IITD_session1_Left_019_5
data/segmented/IITD/Left/019_6.bmp,IITD,session1,Left,019,IITD_Left_019,18,IITD_session1_Left_019_6
data/segmented/IITD/Left/020_1.bmp,IITD,session1,Left,020,IITD_Left_020,19,IITD_session1_Left_020_1
data/segmented/IITD/Left/020_2.bmp,IITD,session1,Left,020,IITD_Left_020,19,IITD_session1_Left_020_2
data/segmented/IITD/Left/020_3.bmp,IITD,session1,Left,020,IITD_Left_020,19,IITD_session1_Left_020_3
data/segmented/IITD/Left/020_4.bmp,IITD,session1,Left,020,IITD_Left_020,19,IITD_session1_Left_020_4
data/segmented/IITD/Left/020_5.bmp,IITD,session1,Left,020,IITD_Left_020,19,IITD_session1_Left_020_5
data/segmented/IITD/Left/020_6.bmp,IITD,session1,Left,020,IITD_Left_020,19,IITD_session1_Left_020_6
data/segmented/IITD/Left/021_1.bmp,IITD,session1,Left,021,IITD_Left_021,20,IITD_session1_Left_021_1
data/segmented/IITD/Left/021_2.bmp,IITD,session1,Left,021,IITD_Left_021,20,IITD_session1_Left_021_2
data/segmented/IITD/Left/021_3.bmp,IITD,session1,Left,021,IITD_Left_021,20,IITD_session1_Left_021_3
data/segmented/IITD/Left/021_4.bmp,IITD,session1,Left,021,IITD_Left_021,20,IITD_session1_Left_021_4
data/segmented/IITD/Left/021_5.bmp,IITD,session1,Left,021,IITD_Left_021,20,IITD_session1_Left_021_5
data/segmented/IITD/Left/021_6.bmp,IITD,session1,Left,021,IITD_Left_021,20,IITD_session1_Left_021_6
data/segmented/IITD/Left/022_1.bmp,IITD,session1,Left,022,IITD_Left_022,21,IITD_session1_Left_022_1
data/segmented/IITD/Left/022_2.bmp,IITD,session1,Left,022,IITD_Left_022,21,IITD_session1_Left_022_2
data/segmented/IITD/Left/022_3.bmp,IITD,session1,Left,022,IITD_Left_022,21,IITD_session1_Left_022_3
data/segmented/IITD/Left/022_4.bmp,IITD,session1,Left,022,IITD_Left_022,21,IITD_session1_Left_022_4
data/segmented/IITD/Left/022_5.bmp,IITD,session1,Left,022,IITD_Left_022,21,IITD_session1_Left_022_5
data/segmented/IITD/Left/022_6.bmp,IITD,session1,Left,022,IITD_Left_022,21,IITD_session1_Left_022_6
data/segmented/IITD/Left/023_1.bmp,IITD,session1,Left,023,IITD_Left_023,22,IITD_session1_Left_023_1
data/segmented/IITD/Left/023_2.bmp,IITD,session1,Left,023,IITD_Left_023,22,IITD_session1_Left_023_2
data/segmented/IITD/Left/023_3.bmp,IITD,session1,Left,023,IITD_Left_023,22,IITD_session1_Left_023_3
data/segmented/IITD/Left/023_4.bmp,IITD,session1,Left,023,IITD_Left_023,22,IITD_session1_Left_023_4
data/segmented/IITD/Left/023_5.bmp,IITD,session1,Left,023,IITD_Left_023,22,IITD_session1_Left_023_5
data/segmented/IITD/Left/023_6.bmp,IITD,session1,Left,023,IITD_Left_023,22,IITD_session1_Left_023_6
data/segmented/IITD/Left/024_1.bmp,IITD,session1,Left,024,IITD_Left_024,23,IITD_session1_Left_024_1
data/segmented/IITD/Left/024_2.bmp,IITD,session1,Left,024,IITD_Left_024,23,IITD_session1_Left_024_2
data/segmented/IITD/Left/024_3.bmp,IITD,session1,Left,024,IITD_Left_024,23,IITD_session1_Left_024_3
data/segmented/IITD/Left/024_4.bmp,IITD,session1,Left,024,IITD_Left_024,23,IITD_session1_Left_024_4
data/segmented/IITD/Left/024_5.bmp,IITD,session1,Left,024,IITD_Left_024,23,IITD_session1_Left_024_5
data/segmented/IITD/Left/024_6.bmp,IITD,session1,Left,024,IITD_Left_024,23,IITD_session1_Left_024_6
data/segmented/IITD/Left/025_1.bmp,IITD,session1,Left,025,IITD_Left_025,24,IITD_session1_Left_025_1
data/segmented/IITD/Left/025_2.bmp,IITD,session1,Left,025,IITD_Left_025,24,IITD_session1_Left_025_2
data/segmented/IITD/Left/025_3.bmp,IITD,session1,Left,025,IITD_Left_025,24,IITD_session1_Left_025_3
data/segmented/IITD/Left/025_4.bmp,IITD,session1,Left,025,IITD_Left_025,24,IITD_session1_Left_025_4
data/segmented/IITD/Left/025_5.bmp,IITD,session1,Left,025,IITD_Left_025,24,IITD_session1_Left_025_5
data/segmented/IITD/Left/025_6.bmp,IITD,session1,Left,025,IITD_Left_025,24,IITD_session1_Left_025_6
data/segmented/IITD/Left/026_1.bmp,IITD,session1,Left,026,IITD_Left_026,25,IITD_session1_Left_026_1
data/segmented/IITD/Left/026_2.bmp,IITD,session1,Left,026,IITD_Left_026,25,IITD_session1_Left_026_2
data/segmented/IITD/Left/026_3.bmp,IITD,session1,Left,026,IITD_Left_026,25,IITD_session1_Left_026_3
data/segmented/IITD/Left/026_4.bmp,IITD,session1,Left,026,IITD_Left_026,25,IITD_session1_Left_026_4
data/segmented/IITD/Left/026_5.bmp,IITD,session1,Left,026,IITD_Left_026,25,IITD_session1_Left_026_5
data/segmented/IITD/Left/026_6.bmp,IITD,session1,Left,026,IITD_Left_026,25,IITD_session1_Left_026_6
data/segmented/IITD/Left/027_1.bmp,IITD,session1,Left,027,IITD_Left_027,26,IITD_session1_Left_027_1
data/segmented/IITD/Left/027_2.bmp,IITD,session1,Left,027,IITD_Left_027,26,IITD_session1_Left_027_2
data/segmented/IITD/Left/027_3.bmp,IITD,session1,Left,027,IITD_Left_027,26,IITD_session1_Left_027_3
data/segmented/IITD/Left/027_4.bmp,IITD,session1,Left,027,IITD_Left_027,26,IITD_session1_Left_027_4
data/segmented/IITD/Left/027_5.bmp,IITD,session1,Left,027,IITD_Left_027,26,IITD_session1_Left_027_5
data/segmented/IITD/Left/027_6.bmp,IITD,session1,Left,027,IITD_Left_027,26,IITD_session1_Left_027_6
data/segmented/IITD/Left/028_1.bmp,IITD,session1,Left,028,IITD_Left_028,27,IITD_session1_Left_028_1
data/segmented/IITD/Left/028_2.bmp,IITD,session1,Left,028,IITD_Left_028,27,IITD_session1_Left_028_2
data/segmented/IITD/Left/028_3.bmp,IITD,session1,Left,028,IITD_Left_028,27,IITD_session1_Left_028_3
data/segmented/IITD/Left/028_4.bmp,IITD,session1,Left,028,IITD_Left_028,27,IITD_session1_Left_028_4
data/segmented/IITD/Left/028_5.bmp,IITD,session1,Left,028,IITD_Left_028,27,IITD_session1_Left_028_5
data/segmented/IITD/Left/028_6.bmp,IITD,session1,Left,028,IITD_Left_028,27,IITD_session1_Left_028_6
data/segmented/IITD/Left/029_1.bmp,IITD,session1,Left,029,IITD_Left_029,28,IITD_session1_Left_029_1
data/segmented/IITD/Left/029_2.bmp,IITD,session1,Left,029,IITD_Left_029,28,IITD_session1_Left_029_2
data/segmented/IITD/Left/029_3.bmp,IITD,session1,Left,029,IITD_Left_029,28,IITD_session1_Left_029_3
data/segmented/IITD/Left/029_4.bmp,IITD,session1,Left,029,IITD_Left_029,28,IITD_session1_Left_029_4
data/segmented/IITD/Left/029_5.bmp,IITD,session1,Left,029,IITD_Left_029,28,IITD_session1_Left_029_5
data/segmented/IITD/Left/029_6.bmp,IITD,session1,Left,029,IITD_Left_029,28,IITD_session1_Left_029_6
data/segmented/IITD/Left/030_1.bmp,IITD,session1,Left,030,IITD_Left_030,29,IITD_session1_Left_030_1
data/segmented/IITD/Left/030_2.bmp,IITD,session1,Left,030,IITD_Left_030,29,IITD_session1_Left_030_2
data/segmented/IITD/Left/030_3.bmp,IITD,session1,Left,030,IITD_Left_030,29,IITD_session1_Left_030_3
data/segmented/IITD/Left/030_4.bmp,IITD,session1,Left,030,IITD_Left_030,29,IITD_session1_Left_030_4
data/segmented/IITD/Left/030_5.bmp,IITD,session1,Left,030,IITD_Left_030,29,IITD_session1_Left_030_5
data/segmented/IITD/Left/030_6.bmp,IITD,session1,Left,030,IITD_Left_030,29,IITD_session1_Left_030_6
data/segmented/IITD/Left/031_1.bmp,IITD,session1,Left,031,IITD_Left_031,30,IITD_session1_Left_031_1
data/segmented/IITD/Left/031_2.bmp,IITD,session1,Left,031,IITD_Left_031,30,IITD_session1_Left_031_2
data/segmented/IITD/Left/031_3.bmp,IITD,session1,Left,031,IITD_Left_031,30,IITD_session1_Left_031_3
data/segmented/IITD/Left/031_4.bmp,IITD,session1,Left,031,IITD_Left_031,30,IITD_session1_Left_031_4
data/segmented/IITD/Left/031_5.bmp,IITD,session1,Left,031,IITD_Left_031,30,IITD_session1_Left_031_5
data/segmented/IITD/Left/031_6.bmp,IITD,session1,Left,031,IITD_Left_031,30,IITD_session1_Left_031_6
data/segmented/IITD/Left/032_1.bmp,IITD,session1,Left,032,IITD_Left_032,31,IITD_session1_Left_032_1
data/segmented/IITD/Left/032_2.bmp,IITD,session1,Left,032,IITD_Left_032,31,IITD_session1_Left_032_2
data/segmented/IITD/Left/032_3.bmp,IITD,session1,Left,032,IITD_Left_032,31,IITD_session1_Left_032_3
data/segmented/IITD/Left/032_4.bmp,IITD,session1,Left,032,IITD_Left_032,31,IITD_session1_Left_032_4
data/segmented/IITD/Left/032_5.bmp,IITD,session1,Left,032,IITD_Left_032,31,IITD_session1_Left_032_5
data/segmented/IITD/Left/032_6.bmp,IITD,session1,Left,032,IITD_Left_032,31,IITD_session1_Left_032_6
data/segmented/IITD/Left/033_1.bmp,IITD,session1,Left,033,IITD_Left_033,32,IITD_session1_Left_033_1
data/segmented/IITD/Left/033_2.bmp,IITD,session1,Left,033,IITD_Left_033,32,IITD_session1_Left_033_2
data/segmented/IITD/Left/033_3.bmp,IITD,session1,Left,033,IITD_Left_033,32,IITD_session1_Left_033_3
data/segmented/IITD/Left/033_4.bmp,IITD,session1,Left,033,IITD_Left_033,32,IITD_session1_Left_033_4
data/segmented/IITD/Left/033_5.bmp,IITD,session1,Left,033,IITD_Left_033,32,IITD_session1_Left_033_5
data/segmented/IITD/Left/033_6.bmp,IITD,session1,Left,033,IITD_Left_033,32,IITD_session1_Left_033_6
data/segmented/IITD/Left/034_1.bmp,IITD,session1,Left,034,IITD_Left_034,33,IITD_session1_Left_034_1
data/segmented/IITD/Left/034_2.bmp,IITD,session1,Left,034,IITD_Left_034,33,IITD_session1_Left_034_2
data/segmented/IITD/Left/034_3.bmp,IITD,session1,Left,034,IITD_Left_034,33,IITD_session1_Left_034_3
data/segmented/IITD/Left/034_4.bmp,IITD,session1,Left,034,IITD_Left_034,33,IITD_session1_Left_034_4
data/segmented/IITD/Left/034_5.bmp,IITD,session1,Left,034,IITD_Left_034,33,IITD_session1_Left_034_5
data/segmented/IITD/Left/034_6.bmp,IITD,session1,Left,034,IITD_Left_034,33,IITD_session1_Left_034_6
data/segmented/IITD/Left/035_1.bmp,IITD,session1,Left,035,IITD_Left_035,34,IITD_session1_Left_035_1
data/segmented/IITD/Left/035_2.bmp,IITD,session1,Left,035,IITD_Left_035,34,IITD_session1_Left_035_2
data/segmented/IITD/Left/035_3.bmp,IITD,session1,Left,035,IITD_Left_035,34,IITD_session1_Left_035_3
data/segmented/IITD/Left/035_4.bmp,IITD,session1,Left,035,IITD_Left_035,34,IITD_session1_Left_035_4
data/segmented/IITD/Left/035_5.bmp,IITD,session1,Left,035,IITD_Left_035,34,IITD_session1_Left_035_5
data/segmented/IITD/Left/035_6.bmp,IITD,session1,Left,035,IITD_Left_035,34,IITD_session1_Left_035_6
data/segmented/IITD/Left/036_1.bmp,IITD,session1,Left,036,IITD_Left_036,35,IITD_session1_Left_036_1
data/segmented/IITD/Left/036_2.bmp,IITD,session1,Left,036,IITD_Left_036,35,IITD_session1_Left_036_2
data/segmented/IITD/Left/036_3.bmp,IITD,session1,Left,036,IITD_Left_036,35,IITD_session1_Left_036_3
data/segmented/IITD/Left/036_4.bmp,IITD,session1,Left,036,IITD_Left_036,35,IITD_session1_Left_036_4
data/segmented/IITD/Left/036_5.bmp,IITD,session1,Left,036,IITD_Left_036,35,IITD_session1_Left_036_5
data/segmented/IITD/Left/036_6.bmp,IITD,session1,Left,036,IITD_Left_036,35,IITD_session1_Left_036_6
data/segmented/IITD/Left/037_1.bmp,IITD,session1,Left,037,IITD_Left_037,36,IITD_session1_Left_037_1
data/segmented/IITD/Left/037_2.bmp,IITD,session1,Left,037,IITD_Left_037,36,IITD_session1_Left_037_2
data/segmented/IITD/Left/037_3.bmp,IITD,session1,Left,037,IITD_Left_037,36,IITD_session1_Left_037_3
data/segmented/IITD/Left/037_4.bmp,IITD,session1,Left,037,IITD_Left_037,36,IITD_session1_Left_037_4
data/segmented/IITD/Left/037_5.bmp,IITD,session1,Left,037,IITD_Left_037,36,IITD_session1_Left_037_5
data/segmented/IITD/Left/037_6.bmp,IITD,session1,Left,037,IITD_Left_037,36,IITD_session1_Left_037_6
data/segmented/IITD/Left/038_1.bmp,IITD,session1,Left,038,IITD_Left_038,37,IITD_session1_Left_038_1
data/segmented/IITD/Left/038_2.bmp,IITD,session1,Left,038,IITD_Left_038,37,IITD_session1_Left_038_2
data/segmented/IITD/Left/038_3.bmp,IITD,session1,Left,038,IITD_Left_038,37,IITD_session1_Left_038_3
data/segmented/IITD/Left/038_4.bmp,IITD,session1,Left,038,IITD_Left_038,37,IITD_session1_Left_038_4
data/segmented/IITD/Left/038_5.bmp,IITD,session1,Left,038,IITD_Left_038,37,IITD_session1_Left_038_5
data/segmented/IITD/Left/038_6.bmp,IITD,session1,Left,038,IITD_Left_038,37,IITD_session1_Left_038_6
data/segmented/IITD/Left/039_1.bmp,IITD,session1,Left,039,IITD_Left_039,38,IITD_session1_Left_039_1
data/segmented/IITD/Left/039_2.bmp,IITD,session1,Left,039,IITD_Left_039,38,IITD_session1_Left_039_2
data/segmented/IITD/Left/039_3.bmp,IITD,session1,Left,039,IITD_Left_039,38,IITD_session1_Left_039_3
data/segmented/IITD/Left/039_4.bmp,IITD,session1,Left,039,IITD_Left_039,38,IITD_session1_Left_039_4
data/segmented/IITD/Left/039_5.bmp,IITD,session1,Left,039,IITD_Left_039,38,IITD_session1_Left_039_5
data/segmented/IITD/Left/039_6.bmp,IITD,session1,Left,039,IITD_Left_039,38,IITD_session1_Left_039_6
data/segmented/IITD/Left/040_1.bmp,IITD,session1,Left,040,IITD_Left_040,39,IITD_session1_Left_040_1
data/segmented/IITD/Left/040_2.bmp,IITD,session1,Left,040,IITD_Left_040,39,IITD_session1_Left_040_2
data/segmented/IITD/Left/040_3.bmp,IITD,session1,Left,040,IITD_Left_040,39,IITD_session1_Left_040_3
data/segmented/IITD/Left/040_4.bmp,IITD,session1,Left,040,IITD_Left_040,39,IITD_session1_Left_040_4
data/segmented/IITD/Left/040_5.bmp,IITD,session1,Left,040,IITD_Left_040,39,IITD_session1_Left_040_5
data/segmented/IITD/Left/041_1.bmp,IITD,session1,Left,041,IITD_Left_041,40,IITD_session1_Left_041_1
data/segmented/IITD/Left/041_2.bmp,IITD,session1,Left,041,IITD_Left_041,40,IITD_session1_Left_041_2
data/segmented/IITD/Left/041_3.bmp,IITD,session1,Left,041,IITD_Left_041,40,IITD_session1_Left_041_3
data/segmented/IITD/Left/041_4.bmp,IITD,session1,Left,041,IITD_Left_041,40,IITD_session1_Left_041_4
